Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Taiwan Province of China,Milkfish,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,100,,100,,350,,1161,,525,,360,,350,,400,,400,,450,,500,,606,,475,,273,,600,,625,,650,,512,,20,,50,,133,,262,,98,,141,,177,,145,,201,,100,,293,,155,,298,,1933,,6104,,9021,,7259,,6078,,5658,,9376,,16692,,8556,,15472,,14192,,9566,,28680,,40596,,35196,,30647,,31490,,29990,,28175,,23463,,37463,,44010,,44928,,31800,,26664,,26760,,25730,,18930,,14388,,15295,,25373.7,,29302,,24537.51,,25240.64,,17066,,18706.12,,19150.49,,20615.53,,26355.66,
Taiwan Province of China,Milkfish,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,15259,,13990,,15317,,19124,,22157,,26187,,24097,,26683,,28806,,25343,,25756,,31114,,25439,,25607,,29986,,26938,,28443,,23046,,19689,,18975,,27725,,30388,,24852,,31437,,28730,,33164,,26651,,26261,,29858,,31879,,18883,,21929,,23416,,27964,,23344,,25599,,21949,,19476,,23161,,12601,,75244,,27106,,15580,,16844,,26188,,28058,,27806,,30653,,28359,,22649,,16267,,21892,,28424,,32971,,25053,,23386,,29375,,27515,,27944,,26433,,20380,,24091.4,,42296,,41145.36,,43893.84,,36461,,25841.66,,33069.17,,33292.44,,31585,
Taiwan Province of China,Milkfish,"Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,606,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Mud carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,117,,164,,182,,206,,226,,120,,265,,419,,289,,121,,50,,136,,68,,106,,22,,53,,62,,40,,36,,14,,17,,12,,8,,6,,13,,10,,6,,2,,0,...,0.49,,3,,3,,3.36,,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Natantian decapods nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,36,E,56,E,56,E,78,E,75,E,78,E,86,E,84,E,84,E,89,E,80,E,89,,70,E,49,,45,E,35,,14,,7,,10,,25,E,35,,38,,56,,49,,72,,85,,87,,161,,144,,1089,,465,,770,,77,,64,,51,,66,,107,,172,,437,,42,,37,,52,,296,,1941,,405,,369,,18,,23,,13,,119,,65,,44,,86,,82,,23,,18,,97,,35,,117,,74,,35,,49.9,,1,,0.09,,16.9,,0.4,,1.45,,1.67,,1.08,,1.2,
Taiwan Province of China,Natantian decapods nei,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,109,E,129,E,129,E,176,E,176,E,172,E,165,E,191,E,148,E,151,E,145,E,150,,120,E,85,,85,E,82,,64,,94,,90,,80,E,72,,73,,121,,99,,124,,127,,173,,222,,227,,177,,124,,192,,236,,122,,181,,205,,322,,469,,21,,16,,430,,5,,23,,100,,42,,20,,42,,0,,46,,755,,513,,335,,159,,268,,203,,591,,170,,105,,144,,118,,52,,54.5,,51,,0,,1.95,,0,,1.2,,1.2,,0,,10,
Taiwan Province of China,Pacific cupped oyster,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Pacific cupped oyster,"Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,3000,,4000,,5600,,5600,,6100,,6300,,5200,,5100,,5200,,4800,,6200,,8092,,7570,E,7952,,8470,E,8866,,10332,,11681,,12558,,11650,E,13047,,12640,,13623,,14288,,13359,,13850,,13502,,14924,,17944,,19899,,20943,,20363,,25175,,25925,,29012,,25465,,19174,,21198,,28431,,28466,,28153,,24990,,26746,,27684,,24919,,25405,,28127,,24073,,19386,,18629,,19972,,16837,,19800,,23462,,20750,,28430,,28547,,28199,,34514,,21882,,36056,,34642.6,,26923,,27792.74,,25276.41,,21865.7,,22339.33,,23178.65,,22035.26,,19392,
Taiwan Province of China,Pond loach,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,370,,478,,681,,265,,388,,240,,259,,238,,414,,305,,346,,271,,361,,323,,375,,245,,101,,138,,259,,94,,104.78,,87.55,,179,,194.01,,257.63,,266.25,,280.01,
Taiwan Province of China,"Porgies, seabreams nei",Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,5,,50,,289,,263,,22,,516,,750,,1168,,838,,342,,87,,115,,84,,333,,162,,144,,71,,19,,4,,0,...,0,,2,,0,...,29.06,,26,,32.51,,42.9,,32.96,,36.23,
Taiwan Province of China,"Porgies, seabreams nei","Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,337,,476,,136,,177,,213,,206,,126,,1086,,815,,1506,,1144,,1032,,2564,,2519,,2748,,3052,,5195,,3829,,1804,,1762,,2085,,1900,,1501,,538,,658,,486,,488.18,,503.59,,473,,454.88,,428.22,,436.97,,417.93,
Taiwan Province of China,"Porgies, seabreams nei","Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21,,0,N,185,,156,,253,,278,,296,,341,,320,,372,,293,,415,,453,,718,,963,,457,,314,,370,,302,,141,,86,,0,...,306,,84,,213.63,,382.6,,168,,90.1,,226.1,,388,,0,...
Taiwan Province of China,Rainbow trout,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16,,50,,32,,152,,714,,949,,787,,618,,531,,524,,485,,697,,931,,1059,,1285,,1288,,1078,,975,,845,,831,,737,,575,,470,,361,,465,,1034,,1419,,1567,,289,,388.6,,796,,422.41,,289.73,,262,,170.16,,81.62,,162.58,,97.45,
Taiwan Province of China,Redtail prawn,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2771,,6756,,3531,,745,,1769,,877,,907,,2233,,217,,150,,116,,144,,137,,107,,44,,72,,56,,28,,76,,77,,0,,0,,10,,9,,3,,0,,0,,2.5,,1,,0.15,,0,...,0,,0,...,0,...
Taiwan Province of China,Seaweeds nei,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,27,,1,,1,,2,,0,,269,,376,,971,,680,,512,,279,,132,,59,,39,,5,,103,,5,,0,N,2,,52,,18,,0,N,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Silver carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2276,,1374,,1455,,1418,,1088,,1187,,1191,,798,,655,,567,,552,,530,,298,,260,,222,,144,,118,,113,,96,,85,,54,,36,,20,,15,,12,,12.59,,11.54,,0,,0,,0,...,0,...
Taiwan Province of China,Silver perch,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,24,,0,,9480,,0,...,0,...,0,...,0,...,3.49,,0,...,0,...,0,,0,...,0,...
Taiwan Province of China,Silver seabream,Asia - Inland waters,Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,0,N,0,N,18,,50,,81,,559,,154,,23,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Silver seabream,"Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,N,58,,59,,137,,200,,261,,504,,233,,216,,273,,485,,663,,350,,185,,227,,165,,91,,0,,17,,0,...,27,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,"Snappers, jobfishes nei","Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,4,,93,,191,,65,,121,,103,,182,,115,,46,,134,,125,,312,,90,,24,,6,,4,,2,,4,,13,,300.8,,250,,234.51,,240.7,,147,,134.16,,133.68,,166.58,,173.12,
Taiwan Province of China,"Snappers, jobfishes nei","Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,157,,61,,16,,63,,311,,254,,0,,0,,0,,0,,75,,39,,36,,0.5,,29,,0,,0,...,0.9,,0,...,0,...,0,...,0,...
Taiwan Province of China,Striped bass,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,142.13,,220,,139.92,,0,...,0,...,0,...
Taiwan Province of China,Striped bass,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,248.49,,255,,240.08,,0,...,0,...,0,...
Taiwan Province of China,Tilapias nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,2500,E,3200,E,3900,E,4100,E,4300,E,4300,E,4470,E,4080,E,3830,E,5155,E,5400,E,5302,,3943,E,4710,,4600,E,5499,,6272,,6717,,6745,,7200,E,9179,,8523,,8721,,9507,,10951,,13905,,17691,,18876,,24128,,31251,,31489,,43740,,47180,,49932,,50696,,49324,,47199,,49267,,51138,,43487,,47774,,46788,,44620,,54299,,41677,,39913,,39798,,37290,,30723,,51663,,44332,,68593,,71742,,72991,,78331,,72039,,62051,,64900,,69870,,58686,,64107,,53464.4,,63638,,58700.46,,58507.13,,60217,,54049.04,,52143.89,,52100.33,,57031.02,
Taiwan Province of China,Tilapias nei,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,1400,E,1700,E,1950,E,2000,E,2300,E,2300,E,2390,E,2190,E,2050,E,2657,E,2800,E,2843,,2506,E,2677,,2325,E,2106,,2000,,2027,,2414,,2345,E,2108,,2677,,1980,,3335,,3821,,4255,,4029,,2851,,3389,,2880,,2223,,4230,,3785,,2936,,2394,,1918,,1505,,1717,,3439,,2411,,4273,,3692,,2606,,2844,,5758,,6380,,4958,,4868,,5403,,5520,,4903,,14188,,13317,,12360,,10944,,11396,,10523,,11187,,11139,,8576,,10781,,13751.5,,9696,,13797,,11219.04,,10253,,8978.75,,9567.26,,10532.87,,7508.9,
Taiwan Province of China,Trumpet emperor,"Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,146,,0,,182,,150,,94,,13.6,,0.1,,62,,45,,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Two-spot red snapper,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Waigieu seaperch,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,363,,427,,0,...,0,...,0,...,0,...,0,...,4796,,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Waigieu seaperch,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,908,,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Warty gracilaria,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,100,E,100,E,100,E,100,E,100,E,100,E,100,E,110,,106,,104,,76,,80,,593,,1048,,2500,,1751,,1546,,1915,,3245,,5047,,5971,,5643,,6837,,6804,,11901,,11043,,9621,,10671,,9698,,10017,,10031,,9972,,9206,,5427,,6558,,8647,,10551,,9239,,11034,,7924,,6104,,8254,,9924,,12576,,14766,,15324,,11325,,13607,,16738,,12189,,9085,,2393,,5943,,9381,,6861,,4383,,4888,,4865.3,,3478,,3210,,936,,634,,450,,588.6,,686.93,,975.99,
Taiwan Province of China,Warty gracilaria,"Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,55,,53,,25,,9,,9,,635,,63,,29,,0,N,0,N,1,,0,,0,,0,,0,,0,,1185,,2004,,37,,37,,72,,37,,1,,1,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Taiwan Province of China,Whiteleg shrimp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,1527,,3398,,4611,,5384,,4556,,4398,,4400,,3904,,4007,,4890.4,,5304,,6767.33,,5895.29,,4597.6,,6729.64,,4227.25,,3721.26,,4664.4,
Taiwan Province of China,Whiteleg shrimp,"Pacific, Northwest",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2310,,5809,,6106,,7614,,6307,,6628,,5805,,5695,,5947,,3847,,3965,,3870.1,,8014,,6439.93,,6747.58,,5422.7,,5646.12,,5000.97,,4257.55,,5407.9,
Taiwan Province of China,Yellowback seabream,"Pacific, Northwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...
Tajikistan,Buffalofishes nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Tajikistan,Common carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1455,,1485,,1637,,1689,,917,,843,,256,,89,,5,,1,,0,N,8,,10,,8,,17,,47,,12,,12,E,12,E,12,E,12,,35,,57,,75.9,,36,,50.8,,27,E,30,E,30,E,30,E,33,E,47,E
Tajikistan,Crucian carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,4,,4,E,4,E,4,E,4,,0,...,0,...,24.9,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Tajikistan,Freshwater fishes nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,228,,230,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Tajikistan,Grass carp(=White amur),Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,22,,0,,0,,100,,1,,0,N,0,N,2,,0,N,8,,21,,18,,29,,30,,3,,3,E,3,E,3,E,3,,54.4,,40.8,,13.4,,57.1,,125.2,,175,,180,E,169,E,200,E,218,E,313,E
Tajikistan,Pike-perch,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18.1,,14.7,,20.5,,21,,22.1,,21,E,20,E,20,E,20,E,22,E,31,E
Tajikistan,Rainbow trout,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4.1,,8.7,,2.3,,8.7,,20.6,,10.6,,10,E,10,E,10,E,11,E,17,E
